VendorCode,VendorName,PurchaseType,Amt,QYT,ItemDescription,ItemCode,ItemGroup,DocNum,Year,Month,DocType,DB,ReferenceNumber
LV0000309,مورد نقدي,Local Vendors,39.655,55,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000846,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,12.8,32,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000847,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,51.3,57,قشطة قطايف 1 كغم,1151104,Legumes & Spices,26000847,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,32,160,قشطة خبز شراك,1151066,Legumes & Spices,26000847,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,11.2,28,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000847,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,266,665,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000847,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,85.75,245,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000854,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,8.4,21,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000854,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,39.663,55,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000854,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,41,10,شيخ الكار سمن بلدي 1 كغم,1151091,Legumes & Spices,26000861,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,49,5,شيخ الكار سمن بلدي 1 كغم,1151091,Legumes & Spices,26000862,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,22,2,شيخ الكار سمن بلدي 1 كغم,1151091,Legumes & Spices,26000863,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,96.983,25,"شيخ الكار جوز هند (ناعم,خشن) 1 كغم",1151089,Legumes & Spices,26000869,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,25.776,144,استريكو خميرة افرنجية جافة 100 غم *1,1151055,Legumes & Spices,26000873,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,269.088,96,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26000880,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,43.8,109.5,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000881,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,22,2,شيخ الكار سمن بلدي 1 كغم,1151091,Legumes & Spices,26000882,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,57.25,75,استريكو خميرة افرنجية جافة 100 غم *1,1151055,Legumes & Spices,26000896,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,8.4,21,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000890,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,89.25,255,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000890,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,18.029,25,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000890,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,300,600,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000895,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,247.35,90,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26000895,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,168.269,80,شيخ الكار زيت شمس 1.3 لتر 1*8,1041003,Oil,26000917,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,45,15,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26000925,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,85.995,245,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000931,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,8.4,21,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000931,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,18.029,25,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000931,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,30.604,10,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26000932,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,30.603,10,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26000932,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,44,4,شيخ الكار سمن بلدي 1 كغم,1151091,Legumes & Spices,26000932,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,52.941,100,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26000932,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,43.027,576,استريكو خميرة افرنجية جافة 100 غم *1,1151055,Legumes & Spices,26000934,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,1105.769,400,يارا سمن نباتي 1.7 غم,1151046,Legumes & Spices,26000936,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,25.668,55.8,قشطة خبز كماج كبير 1 كغم,1151069,Legumes & Spices,26000939,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,270.48,588,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000940,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,27,150,قشطة خبز شراك,1151066,Legumes & Spices,26000940,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,10.5,15,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000940,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,72,45,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000940,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,18.025,25,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26001020,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,8.4,21,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26001020,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,85.995,245,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26001020,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,217.308,84,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26000946,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,8.4,21,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000947,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,17.332,25,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000947,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,85.995,245,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000947,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,60.396,20,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26000948,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,6.348,3,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26000953,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,440,0,,,,26000963,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,45,0,,,,26000963,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,54.075,75,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000966,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,8.4,21,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000966,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,85.995,245,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000966,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,100,10,شيخ الكار سمن بلدي 1 كغم,1151091,Legumes & Spices,26000967,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,555,30,شيخ الكار هال حب 1 كغم,1151109,Legumes & Spices,26000968,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,68,2,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26000968,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,259.584,96,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26000974,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,85.995,245,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000976,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,8.505,21,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000976,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,18.025,25,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000976,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,38.4,96,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26001096,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,10.4,26,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000982,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,22,55,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000982,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,10,50,قشطة خبز شراك,1151066,Legumes & Spices,26000982,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,285.6,714,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000982,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,8.4,21,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000998,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,18.028,25,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000998,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,100.035,285,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000998,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,310,620,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000999,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,256.029,93,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26000999,2026,06,فاتورة مشتريات,الشركة التجارية,
LV0000309,مورد نقدي,Local Vendors,108.8,272,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26001000,2026,06,فاتورة مشتريات,الشركة التجارية,
